datetime,european_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,precipitation,snowfall,cloud_cover,wind_speed_10m,wind_gusts_10m,weather_code,hour,day_of_week,month,smog_risk
2023-03-21 04:00:00,61,32.4,29.2,5.6,88,0.0,0.0,46,3.3,7.9,1,4,1,3,0
2023-03-21 05:00:00,61,24.6,24.1,6.1,87,0.0,0.0,100,2.4,8.3,3,5,1,3,0
2023-03-21 06:00:00,61,22.7,22.6,6.2,89,0.0,0.0,72,1.9,9.4,2,6,1,3,0
2023-03-21 07:00:00,62,23.1,21.6,6.0,90,0.0,0.0,70,2.2,9.4,2,7,1,3,0
2023-03-21 08:00:00,62,24.6,23.9,6.8,90,0.0,0.0,66,3.3,10.4,2,8,1,3,0
2023-03-21 09:00:00,62,28.3,27.4,8.6,85,0.0,0.0,59,0.8,10.1,2,9,1,3,0
2023-03-21 10:00:00,62,28.2,23.9,10.8,77,0.0,0.0,70,3.7,13.7,2,10,1,3,0
2023-03-21 11:00:00,62,27.4,22.2,11.9,72,0.1,0.0,93,6.5,19.8,51,11,1,3,0
2023-03-21 12:00:00,62,30.4,22.1,12.7,70,0.1,0.0,84,5.9,22.0,51,12,1,3,0
2023-03-21 13:00:00,62,31.1,20.9,13.0,68,0.4,0.0,91,6.9,22.3,51,13,1,3,0
2023-03-21 14:00:00,62,27.9,18.5,13.2,66,0.2,0.0,100,8.3,22.3,51,14,1,3,0
2023-03-21 15:00:00,62,24.7,19.6,12.9,65,0.1,0.0,95,7.5,24.8,51,15,1,3,0
2023-03-21 16:00:00,62,29.6,20.4,13.2,64,0.0,0.0,52,6.6,22.7,2,16,1,3,0
2023-03-21 17:00:00,62,29.3,23.8,12.8,65,0.1,0.0,99,6.1,19.4,51,17,1,3,0
2023-03-21 18:00:00,63,31.6,26.1,11.5,80,0.2,0.0,62,2.6,18.4,51,18,1,3,0
2023-03-21 19:00:00,63,32.1,28.2,10.5,77,0.0,0.0,98,4.8,14.8,3,19,1,3,0
2023-03-21 20:00:00,63,32.3,31.2,10.6,76,0.0,0.0,100,4.5,16.9,3,20,1,3,0
2023-03-21 21:00:00,63,37.1,42.4,9.9,79,0.0,0.0,66,2.6,15.5,2,21,1,3,0
2023-03-21 22:00:00,63,41.5,48.6,9.0,84,0.0,0.0,32,4.5,12.6,1,22,1,3,1
2023-03-21 23:00:00,63,46.7,50.6,8.4,88,0.0,0.0,43,4.2,12.6,1,23,1,3,1
2023-03-22 00:00:00,63,51.2,53.3,8.0,90,0.1,0.0,59,3.1,11.5,51,0,2,3,1
2023-03-22 01:00:00,64,50.3,49.5,6.0,94,0.1,0.0,36,4.5,11.2,51,1,2,3,1
2023-03-22 02:00:00,64,35.7,48.1,5.8,95,0.0,0.0,44,4.5,11.2,1,2,2,3,0
2023-03-22 03:00:00,64,42.9,42.1,5.1,96,0.0,0.0,24,3.8,14.0,1,3,2,3,1
2023-03-22 04:00:00,65,38.1,37.5,4.7,97,0.0,0.0,22,4.6,12.2,1,4,2,3,1
2023-03-22 05:00:00,65,33.5,34.5,4.2,97,0.0,0.0,15,4.5,12.2,0,5,2,3,1
2023-03-22 06:00:00,65,35.1,33.0,3.6,97,0.0,0.0,23,4.5,12.6,1,6,2,3,1
2023-03-22 07:00:00,66,28.1,37.8,3.4,96,0.0,0.0,40,4.7,13.3,1,7,2,3,1
2023-03-22 08:00:00,66,34.3,33.6,6.2,91,0.0,0.0,73,4.0,13.3,2,8,2,3,1
2023-03-22 09:00:00,67,38.4,41.0,8.3,92,0.0,0.0,66,7.0,15.5,2,9,2,3,1
2023-03-22 10:00:00,67,27.8,27.3,10.2,83,0.0,0.0,91,6.7,17.6,3,10,2,3,1
2023-03-22 11:00:00,67,25.5,22.2,11.4,77,0.0,0.0,55,6.3,19.8,2,11,2,3,0
2023-03-22 12:00:00,67,24.6,18.8,12.6,72,0.1,0.0,94,5.9,20.2,51,12,2,3,0
2023-03-22 13:00:00,67,24.4,16.2,13.5,65,0.0,0.0,100,7.2,22.7,3,13,2,3,0
2023-03-22 14:00:00,67,20.9,12.5,13.7,59,0.0,0.0,100,6.6,23.0,3,14,2,3,0
2023-03-22 15:00:00,67,18.5,12.0,14.9,53,0.0,0.0,79,6.2,20.9,2,15,2,3,0
2023-03-22 16:00:00,66,17.3,11.5,15.4,48,0.0,0.0,36,6.0,20.2,1,16,2,3,0
2023-03-22 17:00:00,66,16.9,11.5,15.1,46,0.0,0.0,57,6.6,18.7,2,17,2,3,0
2023-03-22 18:00:00,66,17.4,14.7,13.8,58,0.0,0.0,3,4.3,19.1,0,18,2,3,0
2023-03-22 19:00:00,65,17.9,23.0,13.4,51,0.0,0.0,15,2.6,14.0,0,19,2,3,0
2023-03-22 20:00:00,65,21.6,27.8,8.7,72,0.0,0.0,98,5.5,13.7,3,20,2,3,0
2023-03-22 21:00:00,65,27.2,28.1,7.9,72,0.0,0.0,87,5.2,14.8,3,21,2,3,0
2023-03-22 22:00:00,65,32.3,33.5,6.7,75,0.0,0.0,16,4.6,14.4,0,22,2,3,1
2023-03-22 23:00:00,64,32.4,33.8,5.7,77,0.0,0.0,0,4.8,14.4,0,23,2,3,0
2023-03-23 00:00:00,63,27.5,27.8,4.6,81,0.0,0.0,0,5.4,16.6,0,0,3,3,0
2023-03-23 01:00:00,63,19.6,20.3,3.5,86,0.0,0.0,0,6.4,17.6,0,1,3,3,0
2023-03-23 02:00:00,62,18.1,16.7,3.3,86,0.0,0.0,0,6.4,17.6,0,2,3,3,0
2023-03-23 03:00:00,61,19.4,16.7,3.3,86,0.0,0.0,0,7.1,19.4,0,3,3,3,0
2023-03-23 04:00:00,59,18.9,17.6,2.8,89,0.0,0.0,0,7.1,19.1,0,4,3,3,0
2023-03-23 05:00:00,55,19.8,18.2,2.5,89,0.0,0.0,0,6.6,18.4,0,5,3,3,0
2023-03-23 06:00:00,53,19.1,18.3,2.3,89,0.0,0.0,0,5.4,16.9,0,6,3,3,0
2023-03-23 07:00:00,50,19.4,18.5,2.8,85,0.0,0.0,1,4.3,14.4,0,7,3,3,0
2023-03-23 08:00:00,47,20.8,27.5,5.7,81,0.0,0.0,0,5.1,12.6,0,8,3,3,0
2023-03-23 09:00:00,46,25.5,30.2,10.8,67,0.0,0.0,2,2.5,11.9,0,9,3,3,0
2023-03-23 10:00:00,44,27.6,25.6,12.9,56,0.0,0.0,23,1.3,9.7,1,10,3,3,0
2023-03-23 11:00:00,44,28.6,20.8,14.6,53,0.0,0.0,0,4.0,15.1,0,11,3,3,0
2023-03-23 12:00:00,44,25.5,20.9,15.9,51,0.0,0.0,0,5.5,18.7,0,12,3,3,0
2023-03-23 13:00:00,44,23.5,19.1,16.9,48,0.0,0.0,0,6.2,20.2,0,13,3,3,0
2023-03-23 14:00:00,44,20.2,17.5,18.1,44,0.0,0.0,3,6.2,20.5,0,14,3,3,0
2023-03-23 15:00:00,45,20.9,18.4,18.5,45,0.0,0.0,12,6.4,19.4,0,15,3,3,0
2023-03-23 16:00:00,46,17.7,15.4,18.4,44,0.0,0.0,44,8.5,22.0,1,16,3,3,0
2023-03-23 17:00:00,47,21.9,17.7,17.9,43,0.0,0.0,67,7.2,22.0,2,17,3,3,0
2023-03-23 18:00:00,48,23.1,21.6,16.9,53,0.0,0.0,97,3.3,17.3,3,18,3,3,0
2023-03-23 19:00:00,49,27.2,27.2,16.4,41,0.0,0.0,95,2.3,8.6,3,19,3,3,0
2023-03-23 20:00:00,50,33.6,39.7,12.2,61,0.0,0.0,100,4.8,12.6,3,20,3,3,0
2023-03-23 21:00:00,52,39.1,53.0,10.3,68,0.0,0.0,100,4.0,13.7,3,21,3,3,0
2023-03-23 22:00:00,56,38.5,47.8,8.7,74,0.0,0.0,100,2.8,11.9,3,22,3,3,0
2023-03-23 23:00:00,58,33.2,37.9,7.6,79,0.0,0.0,85,4.6,13.0,3,23,3,3,0
2023-03-24 00:00:00,59,30.7,34.0,6.5,84,0.0,0.0,86,5.6,15.8,3,0,4,3,0
2023-03-24 01:00:00,60,28.2,27.0,5.7,87,0.0,0.0,0,5.6,15.8,0,1,4,3,0
2023-03-24 02:00:00,60,30.3,25.4,5.4,89,0.0,0.0,7,5.9,15.5,0,2,4,3,0
2023-03-24 03:00:00,61,24.9,21.9,5.5,88,0.0,0.0,0,5.1,16.2,0,3,4,3,0
2023-03-24 04:00:00,61,23.5,20.5,5.1,89,0.0,0.0,0,4.6,14.4,0,4,4,3,0
2023-03-24 05:00:00,61,22.0,20.0,4.7,90,0.0,0.0,0,5.4,15.1,0,5,4,3,0
2023-03-24 06:00:00,61,21.4,20.4,4.2,91,0.0,0.0,0,5.9,16.2,0,6,4,3,0
2023-03-24 07:00:00,61,19.9,23.2,3.9,92,0.0,0.0,2,6.4,17.3,0,7,4,3,0
2023-03-24 08:00:00,61,22.5,28.0,7.3,84,0.0,0.0,9,5.7,17.3,0,8,4,3,0
2023-03-24 09:00:00,61,21.8,26.0,13.3,72,0.0,0.0,4,2.5,13.7,0,9,4,3,0
2023-03-24 10:00:00,61,21.9,22.4,16.3,58,0.0,0.0,0,1.5,10.8,0,10,4,3,0
2023-03-24 11:00:00,61,18.9,16.3,18.0,50,0.0,0.0,0,5.6,19.1,0,11,4,3,0
2023-03-24 12:00:00,61,20.0,13.2,19.1,43,0.0,0.0,0,7.2,23.8,0,12,4,3,0
2023-03-24 13:00:00,60,17.2,10.4,20.0,40,0.0,0.0,0,7.9,24.5,0,13,4,3,0
2023-03-24 14:00:00,60,13.4,9.0,20.7,37,0.0,0.0,1,9.6,27.0,0,14,4,3,0
2023-03-24 15:00:00,59,10.7,8.2,20.5,39,0.0,0.0,0,10.8,30.6,0,15,4,3,0
2023-03-24 16:00:00,58,11.0,8.1,19.9,43,0.0,0.0,69,10.8,31.0,2,16,4,3,0
2023-03-24 17:00:00,56,11.8,8.2,18.7,49,0.0,0.0,60,10.1,30.2,2,17,4,3,0
2023-03-24 18:00:00,55,14.0,11.5,16.9,59,0.0,0.0,2,6.4,28.1,0,18,4,3,0
2023-03-24 19:00:00,53,16.2,21.9,13.0,74,0.0,0.0,0,7.6,23.4,0,19,4,3,0
2023-03-24 20:00:00,52,19.2,22.6,11.9,74,0.0,0.0,6,6.0,22.0,0,20,4,3,0
2023-03-24 21:00:00,49,21.8,25.5,10.0,80,0.0,0.0,34,4.6,18.4,1,21,4,3,0
2023-03-24 22:00:00,45,28.5,27.9,9.8,80,0.0,0.0,96,4.4,16.2,3,22,4,3,0
2023-03-24 23:00:00,42,29.1,28.4,8.7,83,0.0,0.0,33,5.0,15.8,1,23,4,3,0
2023-03-25 00:00:00,40,27.5,26.9,7.5,85,0.0,0.0,7,5.3,15.8,0,0,5,3,0
2023-03-25 01:00:00,39,21.4,19.8,6.5,88,0.0,0.0,56,6.0,16.9,2,1,5,3,0
2023-03-25 02:00:00,39,18.7,15.9,6.9,85,0.0,0.0,91,5.9,19.4,3,2,5,3,0
2023-03-25 03:00:00,38,18.2,15.3,7.4,82,0.0,0.0,99,6.4,20.2,3,3,5,3,0
2023-03-25 04:00:00,37,15.5,14.9,7.7,80,0.0,0.0,100,6.7,20.9,3,4,5,3,0
2023-03-25 05:00:00,37,14.3,13.0,8.1,79,0.0,0.0,100,6.0,19.8,3,5,5,3,0
2023-03-25 06:00:00,36,15.6,15.3,7.9,79,0.0,0.0,100,5.5,18.0,3,6,5,3,0
2023-03-25 07:00:00,36,17.3,17.0,8.3,78,0.0,0.0,100,5.5,16.6,3,7,5,3,0
2023-03-25 08:00:00,35,26.0,22.2,9.1,76,0.0,0.0,100,5.6,17.6,3,8,5,3,0
2023-03-25 09:00:00,35,28.3,27.9,11.0,73,0.0,0.0,100,5.0,17.6,3,9,5,3,0
2023-03-25 10:00:00,35,28.3,24.7,11.7,74,0.0,0.0,100,2.8,15.1,3,10,5,3,0
2023-03-25 11:00:00,35,27.7,22.3,13.1,66,0.1,0.0,98,3.1,19.1,51,11,5,3,0
2023-03-25 12:00:00,36,23.6,16.7,15.8,58,0.2,0.0,29,4.0,25.2,51,12,5,3,0
2023-03-25 13:00:00,40,17.7,14.7,16.6,56,0.1,0.0,38,11.8,40.7,51,13,5,3,0
2023-03-25 14:00:00,41,15.1,10.4,17.3,51,0.0,0.0,52,10.9,41.4,2,14,5,3,0
2023-03-25 15:00:00,41,14.4,10.8,17.5,48,0.0,0.0,53,14.5,43.6,2,15,5,3,0
2023-03-25 16:00:00,40,14.9,11.6,16.8,50,0.0,0.0,21,14.2,47.9,1,16,5,3,0
2023-03-25 17:00:00,40,15.3,12.6,15.6,55,0.1,0.0,16,13.3,43.6,51,17,5,3,0
2023-03-25 18:00:00,37,18.3,14.6,14.4,59,0.2,0.0,45,11.3,38.2,51,18,5,3,0
2023-03-25 19:00:00,38,21.0,15.3,9.5,83,3.0,0.0,100,12.0,41.0,63,19,5,3,0
2023-03-25 20:00:00,37,27.6,18.1,9.2,90,0.9,0.0,48,3.6,36.4,53,20,5,3,0
2023-03-25 21:00:00,37,23.5,20.6,9.2,93,0.0,0.0,38,3.8,17.3,1,21,5,3,0
2023-03-25 22:00:00,36,30.8,37.1,7.2,95,0.0,0.0,14,3.6,17.6,0,22,5,3,0
2023-03-25 23:00:00,37,36.9,43.3,8.2,91,0.0,0.0,0,1.3,15.8,0,23,5,3,0
2023-03-26 00:00:00,38,39.3,36.9,7.4,91,0.0,0.0,0,2.3,12.2,0,0,6,3,0
2023-03-26 01:00:00,39,25.1,24.6,5.0,95,0.0,0.0,1,2.6,11.5,0,1,6,3,0
2023-03-26 02:00:00,40,30.8,24.9,3.7,100,0.0,0.0,0,3.6,9.7,0,2,6,3,0
2023-03-26 03:00:00,41,24.5,23.9,2.3,100,0.0,0.0,100,5.1,13.3,3,3,6,3,0
2023-03-26 04:00:00,42,16.9,19.8,1.7,99,0.0,0.0,100,5.1,14.4,3,4,6,3,0
2023-03-26 05:00:00,43,15.3,15.4,1.2,99,0.0,0.0,100,6.6,17.3,3,5,6,3,0
2023-03-26 06:00:00,43,11.9,12.2,1.1,99,0.0,0.0,33,6.9,19.4,1,6,6,3,0
2023-03-26 07:00:00,43,12.4,18.4,1.2,94,0.0,0.0,14,6.1,19.4,0,7,6,3,0
2023-03-26 08:00:00,43,13.2,12.7,4.7,86,0.0,0.0,2,8.9,22.3,0,8,6,3,0
2023-03-26 09:00:00,42,16.0,13.5,8.8,81,0.0,0.0,23,5.8,22.3,1,9,6,3,0
2023-03-26 10:00:00,40,13.9,11.4,11.9,68,0.0,0.0,56,3.4,18.0,2,10,6,3,0
2023-03-26 11:00:00,38,14.3,9.5,14.1,51,0.0,0.0,100,2.6,14.0,3,11,6,3,0
2023-03-26 12:00:00,37,15.9,10.6,15.6,45,0.0,0.0,95,6.9,21.2,3,12,6,3,0
2023-03-26 13:00:00,37,16.2,11.4,16.1,43,0.0,0.0,47,8.4,25.9,1,13,6,3,0
2023-03-26 14:00:00,38,11.6,9.4,16.7,40,0.0,0.0,90,11.4,29.2,3,14,6,3,0
2023-03-26 15:00:00,38,13.8,8.6,16.3,43,0.0,0.0,100,12.9,34.9,3,15,6,3,0
2023-03-26 16:00:00,38,14.0,9.2,15.4,48,0.0,0.0,100,13.4,37.8,3,16,6,3,0
2023-03-26 17:00:00,38,11.3,8.8,14.6,53,0.0,0.0,96,10.2,37.4,3,17,6,3,0
2023-03-26 18:00:00,37,9.9,8.6,13.6,58,0.0,0.0,86,6.7,29.2,3,18,6,3,0
2023-03-26 19:00:00,37,15.8,13.9,10.6,73,0.0,0.0,52,7.6,24.8,2,19,6,3,0
2023-03-26 20:00:00,37,16.4,18.3,9.4,73,0.0,0.0,37,4.5,24.8,1,20,6,3,0
2023-03-26 21:00:00,36,16.3,18.9,9.6,71,0.0,0.0,12,6.2,26.6,0,21,6,3,0
2023-03-26 22:00:00,36,15.7,15.9,8.4,74,0.0,0.0,32,5.2,28.8,1,22,6,3,0
2023-03-26 23:00:00,38,17.0,16.2,8.4,70,0.0,0.0,100,6.4,32.4,3,23,6,3,0
2023-03-27 00:00:00,38,15.1,14.8,8.6,71,0.0,0.0,93,7.1,35.6,3,0,0,3,0
2023-03-27 01:00:00,36,13.6,15.2,9.0,72,0.0,0.0,97,7.6,36.7,3,1,0,3,0
2023-03-27 02:00:00,38,12.1,12.6,10.4,74,0.0,0.0,99,10.2,38.2,3,2,0,3,0
2023-03-27 03:00:00,36,12.5,11.3,10.1,76,0.0,0.0,100,8.0,41.4,3,3,0,3,0
2023-03-27 04:00:00,38,11.3,9.4,10.3,76,0.0,0.0,100,8.4,41.8,3,4,0,3,0
2023-03-27 05:00:00,35,10.3,8.5,9.1,84,3.1,0.0,100,11.2,45.0,63,5,0,3,0
2023-03-27 06:00:00,34,10.0,8.7,8.3,87,5.1,0.0,100,7.6,47.9,63,6,0,3,0
2023-03-27 07:00:00,31,10.9,10.6,7.9,87,1.2,0.0,100,6.9,35.3,55,7,0,3,0
2023-03-27 08:00:00,28,12.6,12.2,8.1,85,0.0,0.0,73,8.8,27.0,2,8,0,3,0
2023-03-27 09:00:00,27,12.3,10.3,10.4,77,0.0,0.0,24,4.1,28.8,1,9,0,3,0
2023-03-27 10:00:00,28,11.5,10.6,12.1,61,0.0,0.0,25,9.8,30.2,1,10,0,3,0
2023-03-27 11:00:00,32,10.1,9.2,12.8,50,0.1,0.0,38,13.3,40.7,51,11,0,3,0
2023-03-27 12:00:00,34,10.3,8.4,11.8,62,0.4,0.0,66,15.6,44.3,51,12,0,3,0
2023-03-27 13:00:00,32,10.8,7.8,8.1,85,4.8,1.47,100,18.0,50.4,75,13,0,3,0
2023-03-27 14:00:00,31,9.8,7.1,8.4,66,0.9,0.0,100,15.5,50.4,53,14,0,3,0
2023-03-27 15:00:00,31,10.0,5.7,9.1,63,0.2,0.0,43,17.9,49.3,51,15,0,3,0
2023-03-27 16:00:00,32,9.4,6.5,8.4,67,0.2,0.0,31,13.6,49.7,51,16,0,3,0
2023-03-27 17:00:00,31,9.6,8.8,8.1,64,0.0,0.0,52,13.5,39.6,2,17,0,3,0
2023-03-27 18:00:00,30,12.0,8.1,5.9,83,0.6,0.0,100,11.8,50.4,53,18,0,3,0
2023-03-27 19:00:00,29,12.4,10.8,4.8,92,1.2,0.07,100,13.7,47.9,71,19,0,3,0
2023-03-27 20:00:00,28,9.8,8.9,3.6,90,0.7,0.0,100,18.5,58.3,53,20,0,3,0
2023-03-27 21:00:00,28,10.3,9.1,2.4,86,0.4,0.28,100,16.6,62.6,73,21,0,3,0
2023-03-27 22:00:00,28,9.2,8.6,1.8,85,0.6,0.42,100,13.8,51.1,73,22,0,3,0
2023-03-27 23:00:00,28,10.1,9.1,1.6,85,0.3,0.21,99,10.8,43.2,73,23,0,3,0
2023-03-28 00:00:00,27,8.4,7.8,1.4,81,0.2,0.14,100,11.5,37.4,71,0,1,3,0
2023-03-28 01:00:00,29,9.2,8.0,1.3,77,0.1,0.07,100,11.5,38.2,71,1,1,3,0
2023-03-28 02:00:00,32,11.6,9.0,0.5,80,0.0,0.0,99,10.7,37.8,3,2,1,3,0
2023-03-28 03:00:00,31,11.0,9.1,0.1,74,0.0,0.0,97,10.9,38.2,3,3,1,3,0
2023-03-28 04:00:00,32,9.5,8.2,-0.5,71,0.0,0.0,90,9.0,38.2,3,4,1,3,0
2023-03-28 05:00:00,32,9.4,9.0,-1.7,75,0.0,0.0,0,5.5,34.6,0,5,1,3,0
2023-03-28 06:00:00,29,10.4,10.3,-2.7,77,0.0,0.0,5,5.8,26.3,0,6,1,3,0
2023-03-28 07:00:00,26,11.4,10.9,-2.6,77,0.0,0.0,7,5.4,26.6,0,7,1,3,0
2023-03-28 08:00:00,24,13.4,9.6,-0.4,67,0.0,0.0,11,8.8,31.7,0,8,1,3,0
2023-03-28 09:00:00,28,12.7,8.9,1.2,63,0.0,0.0,48,15.3,41.4,1,9,1,3,0
2023-03-28 10:00:00,30,13.7,9.0,2.3,54,0.1,0.07,36,16.3,57.6,71,10,1,3,0
2023-03-28 11:00:00,30,12.2,8.2,3.0,56,0.2,0.14,76,18.2,55.8,71,11,1,3,0
2023-03-28 12:00:00,32,11.2,6.9,4.6,51,0.6,0.42,90,18.4,58.3,73,12,1,3,0
2023-03-28 13:00:00,32,9.5,6.6,4.2,48,1.0,0.7,61,17.6,54.7,73,13,1,3,0
2023-03-28 14:00:00,34,9.9,7.0,4.6,43,0.7,0.49,51,16.1,55.8,73,14,1,3,0
2023-03-28 15:00:00,35,10.1,7.8,5.3,42,0.1,0.07,81,16.3,48.6,71,15,1,3,0
2023-03-28 16:00:00,34,9.7,7.4,3.9,51,0.6,0.42,23,15.7,49.0,73,16,1,3,0
2023-03-28 17:00:00,34,10.2,7.6,4.8,39,0.0,0.0,24,13.5,48.2,1,17,1,3,0
2023-03-28 18:00:00,33,11.0,8.1,3.8,45,0.1,0.07,52,17.4,50.8,71,18,1,3,0
2023-03-28 19:00:00,32,10.6,9.0,2.8,50,0.0,0.0,30,10.9,49.0,1,19,1,3,0
2023-03-28 20:00:00,30,15.3,13.5,1.5,56,0.0,0.0,29,7.2,37.4,1,20,1,3,0
2023-03-28 21:00:00,28,20.6,21.2,1.0,66,0.0,0.0,3,5.0,29.2,0,21,1,3,0
2023-03-28 22:00:00,22,23.6,27.3,1.5,51,0.0,0.0,13,1.8,24.1,0,22,1,3,0
2023-03-28 23:00:00,20,27.7,29.7,1.1,53,0.0,0.0,0,1.8,18.0,0,23,1,3,0
2023-03-29 00:00:00,22,35.2,34.1,0.7,54,0.0,0.0,9,2.9,16.6,0,0,2,3,0
2023-03-29 01:00:00,24,32.4,31.7,0.2,56,0.0,0.0,37,4.1,18.7,1,1,2,3,0
2023-03-29 02:00:00,26,24.3,24.4,-1.0,78,0.0,0.0,63,5.2,20.5,2,2,2,3,0
2023-03-29 03:00:00,27,20.0,19.1,-0.6,74,0.0,0.0,11,5.5,22.0,0,3,2,3,0
2023-03-29 04:00:00,28,25.2,24.6,-2.0,79,0.0,0.0,33,4.0,19.4,1,4,2,3,0
2023-03-29 05:00:00,29,24.2,22.7,-2.4,80,0.0,0.0,94,3.3,16.2,3,5,2,3,0
2023-03-29 06:00:00,30,26.0,25.0,-2.9,83,0.0,0.0,51,3.7,14.0,2,6,2,3,0
2023-03-29 07:00:00,32,23.5,21.6,-3.2,84,0.0,0.0,92,5.1,13.7,3,7,2,3,0
2023-03-29 08:00:00,33,20.8,19.9,0.6,74,0.0,0.0,100,4.3,16.2,3,8,2,3,0
2023-03-29 09:00:00,33,22.4,20.7,3.0,55,0.0,0.0,100,0.5,16.2,3,9,2,3,0
2023-03-29 10:00:00,34,22.7,17.6,4.9,50,0.0,0.0,100,1.8,15.5,3,10,2,3,0
2023-03-29 11:00:00,35,19.0,14.6,6.9,44,0.0,0.0,99,3.3,18.0,3,11,2,3,0
2023-03-29 12:00:00,36,18.8,14.3,8.7,40,0.0,0.0,100,6.2,22.7,3,12,2,3,0
2023-03-29 13:00:00,36,16.3,12.1,9.1,38,0.0,0.0,97,5.9,23.0,3,13,2,3,0
2023-03-29 14:00:00,37,15.0,9.9,9.1,34,0.0,0.0,96,4.7,24.8,3,14,2,3,0
2023-03-29 15:00:00,37,12.5,9.6,11.3,35,0.0,0.0,100,9.3,26.6,3,15,2,3,0
2023-03-29 16:00:00,38,12.7,10.0,10.5,39,0.0,0.0,99,12.6,35.6,3,16,2,3,0
2023-03-29 17:00:00,39,14.5,10.8,9.8,43,0.0,0.0,100,9.4,35.6,3,17,2,3,0
2023-03-29 18:00:00,38,15.4,12.1,8.0,53,0.0,0.0,59,11.6,33.1,2,18,2,3,0
2023-03-29 19:00:00,38,18.0,15.7,5.9,63,0.0,0.0,60,6.3,33.8,2,19,2,3,0
2023-03-29 20:00:00,39,23.5,22.5,4.4,68,0.0,0.0,57,6.1,24.1,2,20,2,3,0
2023-03-29 21:00:00,39,23.8,25.7,3.5,70,0.0,0.0,12,6.2,22.0,0,21,2,3,0
2023-03-29 22:00:00,40,29.0,28.6,2.5,74,0.0,0.0,21,5.8,20.5,1,22,2,3,0
2023-03-29 23:00:00,40,28.4,30.4,2.0,75,0.0,0.0,44,5.4,18.0,1,23,2,3,0
2023-03-30 00:00:00,40,25.5,29.1,1.4,77,0.0,0.0,74,4.6,14.0,2,0,3,3,0
2023-03-30 01:00:00,39,20.6,21.0,1.1,79,0.0,0.0,87,5.1,13.7,3,1,3,3,0
2023-03-30 02:00:00,39,20.0,18.2,1.8,76,0.0,0.0,36,6.4,13.3,1,2,3,3,0
2023-03-30 03:00:00,38,19.9,17.0,2.5,77,0.0,0.0,9,3.4,16.2,0,3,3,3,0
2023-03-30 04:00:00,38,19.4,16.5,1.3,80,0.0,0.0,80,4.1,12.2,3,4,3,3,0
2023-03-30 05:00:00,37,17.5,16.1,1.7,80,0.0,0.0,20,4.9,10.8,1,5,3,3,0
2023-03-30 06:00:00,37,15.5,15.5,1.1,80,0.0,0.0,69,5.1,11.2,2,6,3,3,0
2023-03-30 07:00:00,36,18.4,18.3,1.3,80,0.0,0.0,65,5.4,12.2,2,7,3,3,0
2023-03-30 08:00:00,36,25.2,23.4,4.2,75,0.0,0.0,100,7.1,13.7,3,8,3,3,0
2023-03-30 09:00:00,36,24.7,21.7,8.0,65,0.0,0.0,81,2.9,13.3,3,9,3,3,0
2023-03-30 10:00:00,36,21.3,17.4,10.9,57,0.0,0.0,63,1.0,12.2,2,10,3,3,0
2023-03-30 11:00:00,36,20.2,15.3,13.0,54,0.0,0.0,78,4.7,18.4,2,11,3,3,0
2023-03-30 12:00:00,36,18.6,13.5,14.5,53,0.0,0.0,93,7.6,24.5,3,12,3,3,0
2023-03-30 13:00:00,37,15.9,10.2,15.5,52,0.0,0.0,29,9.3,28.4,1,13,3,3,0
2023-03-30 14:00:00,38,14.0,10.0,16.0,49,0.0,0.0,1,9.4,29.9,0,14,3,3,0
2023-03-30 15:00:00,39,12.8,9.9,16.1,51,0.0,0.0,16,9.8,28.4,0,15,3,3,0
2023-03-30 16:00:00,38,13.8,8.7,15.8,52,0.0,0.0,71,9.4,28.4,2,16,3,3,0
2023-03-30 17:00:00,37,14.0,9.5,15.0,55,0.0,0.0,100,8.7,26.3,3,17,3,3,0
2023-03-30 18:00:00,36,15.3,9.9,13.3,62,0.0,0.0,100,6.4,24.1,3,18,3,3,0
2023-03-30 19:00:00,35,18.6,12.6,11.0,70,0.0,0.0,100,5.5,22.0,3,19,3,3,0
2023-03-30 20:00:00,35,24.1,20.5,9.5,77,0.0,0.0,100,5.5,21.6,3,20,3,3,0
2023-03-30 21:00:00,35,23.8,23.8,10.0,68,0.0,0.0,99,4.3,20.9,3,21,3,3,0
2023-03-30 22:00:00,35,29.8,27.1,6.7,84,0.0,0.0,27,4.8,19.1,1,22,3,3,0
2023-03-30 23:00:00,35,29.2,29.4,5.5,86,0.0,0.0,93,3.8,18.4,3,23,3,3,0
2023-03-31 00:00:00,35,29.0,28.7,5.0,87,0.0,0.0,30,3.9,18.7,1,0,4,3,0
2023-03-31 01:00:00,35,19.6,23.1,4.7,87,0.0,0.0,37,3.8,16.9,1,1,4,3,0
2023-03-31 02:00:00,35,17.0,16.7,3.9,87,0.0,0.0,48,7.4,15.1,1,2,4,3,0
2023-03-31 03:00:00,35,18.4,15.5,5.0,85,0.0,0.0,87,4.2,18.7,3,3,4,3,0
2023-03-31 04:00:00,34,17.0,14.6,4.3,86,0.0,0.0,79,4.6,15.1,2,4,4,3,0
2023-03-31 05:00:00,34,15.4,14.8,4.3,87,0.0,0.0,96,5.4,16.9,3,5,4,3,0
2023-03-31 06:00:00,34,16.1,15.2,3.8,88,0.0,0.0,86,7.3,18.0,3,6,4,3,0
